State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Garlic,Garlic,Local,26/07/2026,16000,18000,17000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Water Melon","Water Melon",Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Tomato,Deshi,Local,26/07/2026,1600,2000,1800
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,1600,2000,1800
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,11000,18000,14500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,9000,10000,9500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Thondekai,Thondekai,Local,26/07/2026,4200,5200,4700
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,3500,3800,3650
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,6000,7000,6500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,4400,4800,4600
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,6000,6500,6250
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,3800,4200,4000
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,5000,5400,5200
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )","Sweet Corn ","Sweet Corn ",Local,26/07/2026,2500,3000,2750
Telangana,Hyderabad,"RYTHU BAZAR MEHDIPATNAM",Cauliflower,Cauliflower,"Grade A",26/07/2026,1800,1800,1800
Telangana,Hyderabad,"RYTHU BAZAR MEHDIPATNAM",Colacasia,Colacasia,"Grade A",26/07/2026,2800,2800,2800
Telangana,Hyderabad,"RYTHU BAZAR MEHDIPATNAM",Cabbage,Cabbage,"Grade A",26/07/2026,2100,2100,2100
Telangana,Hyderabad,"RYTHU BAZAR MEHDIPATNAM",Carrot,Carrot,"Grade A",26/07/2026,4100,4100,4100
Telangana,Hyderabad,"RYTHU BAZAR MEHDIPATNAM",Drumstick,Drumstick,"Grade A",26/07/2026,4500,4500,4500
Telangana,Hyderabad,"RYTHU BAZAR MEHDIPATNAM",Brinjal,Brinjal,"Grade A",26/07/2026,2300,2300,2300
Telangana,Hyderabad,"RYTHU BAZAR MEHDIPATNAM","Leafy Vegetable","Leafy Vegetables","Grade A",26/07/2026,3000,3000,3000
Telangana,Hyderabad,"RYTHU BAZAR MEHDIPATNAM","Wild Cucumber","Wild Cucumber","Grade A",26/07/2026,1500,1500,1500
"Uttar Pradesh","Sant Kabir Nagar","Khalilabad APMC",Wheat,Dara,FAQ,26/07/2026,2450,2450,2450
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Coriander(Leaves),"I Sort",Local,26/07/2026,9000,10000,9500
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Tomato,Other,Local,26/07/2026,1800,2000,1900
"Tamil Nadu",Namakkal,"Tiruchengode APMC","Sweet Potato","Hosur Red",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Carrot,Pusakesar,Local,26/07/2026,8500,9500,9000
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Cabbage,Cabbage,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Drumstick,Drumstick,Local,26/07/2026,6200,7000,6600
"Tamil Nadu",Namakkal,"Tiruchengode APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,2600,3000,2800
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,2800,3200,3000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,1800,2000,1900
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,8000,8600,8300
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Pear(Marasebu),Pears,Local,26/07/2026,14000,15000,14500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Mango,Safeda,Local,26/07/2026,9000,12000,10500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,7000,7500,7250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Green Peas","Green Peas",Local,26/07/2026,24000,26000,25000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Tomato,Deshi,Local,26/07/2026,1600,1800,1700
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,26/07/2026,6000,6500,6250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Betal Leaves",Mysore,Local,26/07/2026,20000,21000,20500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,9000,10000,9500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,5000,10000,7500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Yam(Ratalu),"Yam (Ratalu)",Local,26/07/2026,9000,9600,9300
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,6500,7500,7000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,16000,18000,17000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Thondekai,Thondekai,Local,26/07/2026,5000,5500,5250
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,7000,7500,7250
"Uttar Pradesh",Lucknow,"Banthara APMC","Mentha Oil",Other,FAQ,26/07/2026,120000,120000,120000
Odisha,Sonepur,"Pandkital APMC","Pointed gourd(Parval)",Other,Local,26/07/2026,4000,4800,4500
Odisha,Sonepur,"Pandkital APMC",Brinjal,Other,Local,26/07/2026,3000,3600,3500
Odisha,Sonepur,"Pandkital APMC",Onion,Other,Local,26/07/2026,2480,2650,2550
Chandigarh,Chandigarh,"Chandigarh (Grain/F&V) APMC",Plum,Other,Medium,26/07/2026,4000,7000,6000
Chandigarh,Chandigarh,"Chandigarh (Grain/F&V) APMC",Potato,Potato,FAQ,26/07/2026,400,1000,800
Chandigarh,Chandigarh,"Chandigarh (Grain/F&V) APMC",Cabbage,Cabbage,Local,26/07/2026,300,800,700
Telangana,"Ranga Reddy","Vanasthalipuram,RBZ ",Carrot,Carrot,Local,26/07/2026,4100,4100,4100
Telangana,"Ranga Reddy","Vanasthalipuram,RBZ ","Bottle gourd","Bottle Gourd",Local,26/07/2026,700,700,700
Telangana,"Ranga Reddy","Vanasthalipuram,RBZ ",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,4000,4000,4000
Telangana,"Ranga Reddy","Vanasthalipuram,RBZ ",Beetroot,Beetroot,Local,26/07/2026,3300,3300,3300
Telangana,"Ranga Reddy","Vanasthalipuram,RBZ ","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,4500,4500,4500
Telangana,"Ranga Reddy","Vanasthalipuram,RBZ ","French Beans(Frasbean)",Other,Local,26/07/2026,6500,6500,6500
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )",Potato,Other,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,4500,5500,5000
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )","Green Avare(W)",Other,Local,26/07/2026,7000,8000,7500
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,7500,8000,7750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,26/07/2026,7500,8000,7750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )","Sweet Corn ","Sweet Corn ",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,3800,4200,4000
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Tomato,Local,Local,26/07/2026,1400,1800,1600
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,1400,1800,1600
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Mango,Safeda,Local,26/07/2026,5000,7000,6000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Brinjal,Round,Local,26/07/2026,5000,8000,6500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,8000,8000,8000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,18000,18000,18000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,4500,4500,4500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,3900,4300,4100
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,2200,2500,2350
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,2000,2200,2100
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,5200,5500,5350
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,7500,8000,7750
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,6000,6500,6250
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,11000,12000,11500
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,3500,4000,3750
Bihar,"East Champaran/ Motihari","Motihari APMC",Mango,Other,"Grade A",26/07/2026,8000,8500,8200
Assam,Tinsukia,"Tinsukia Market","Green Chilli","Green Chilly",FAQ,26/07/2026,6000,8000,7000
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Mango,Safeda,Local,26/07/2026,6500,7000,6750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Brinjal,Round,Local,26/07/2026,6000,6500,6250
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Papaya,Papaya,Local,26/07/2026,3500,4000,3750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Tomato,Local,Local,26/07/2026,2200,2500,2350
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC","Banana - Green","Banana - Green",Local,26/07/2026,6500,7000,6750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Beans,"Beans (Whole)",Local,26/07/2026,9000,9500,9250
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Beetroot,Beetroot,Local,26/07/2026,5000,5500,5250
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC","Tender Coconut","Tender Coconut",Local,26/07/2026,4500,5000,4750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Mint(Pudina),Mint(Pudina),Local,26/07/2026,7500,8000,7750
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Banana,Other,Local,26/07/2026,6000,7000,6500
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Tomato,Other,Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )","Green Avare(W)",Other,Local,26/07/2026,7000,8000,7500
Maharashtra,Ahilyanagar,"Rahata APMC","Bhindi(Ladies Finger)",Other,Local,26/07/2026,2000,3500,2750
Maharashtra,Ahilyanagar,"Rahata APMC",Beans,Other,Local,26/07/2026,6000,6000,6000
Maharashtra,Ahilyanagar,"Rahata APMC",Cucumbar(Kheera),Other,Local,26/07/2026,500,2000,1250
Maharashtra,Ahilyanagar,"Rahata APMC",Spinach,Other,Local,26/07/2026,5,15,10
Maharashtra,Ahilyanagar,"Rahata APMC",Drumstick,Other,Local,26/07/2026,3000,6000,4500
"Tamil Nadu",Vellore,"Thirupathur APMC",Cauliflower,Ranchi,Local,26/07/2026,2500,2500,2500
"Tamil Nadu",Vellore,"Thirupathur APMC",Brinjal,Round,Local,26/07/2026,5000,5000,5000
"Tamil Nadu",Vellore,"Thirupathur APMC","Bottle gourd","Bottle Gourd",Local,26/07/2026,2000,2000,2000
"Tamil Nadu",Vellore,"Thirupathur APMC",Ginger(Green),"Green Ginger",Local,26/07/2026,22000,22000,22000
"Tamil Nadu",Vellore,"Thirupathur APMC",Coconut,Coconut,Local,26/07/2026,5000,5000,5000
"Tamil Nadu",Vellore,"Thirupathur APMC",Beetroot,Beetroot,Local,26/07/2026,5000,5000,5000
"Tamil Nadu",Vellore,"Thirupathur APMC",Cucumbar(Kheera),Cucumbar,Local,26/07/2026,2000,2000,2000
"Tamil Nadu",Vellore,"Thirupathur APMC",Thondekai,Thondekai,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Thirupathur APMC",Capsicum,Capsicum,Local,26/07/2026,5000,5000,5000
"Tamil Nadu",Vellore,"Thirupathur APMC","Green Avare(W)","Green Avare (W)",Local,26/07/2026,6600,6600,6600
"Tamil Nadu",Vellore,"Vellore APMC",Grapes,Annabesahai,Local,26/07/2026,9000,9000,9000
"Tamil Nadu",Vellore,"Vellore APMC",Banana,"Red Banana",Local,26/07/2026,9000,9000,9000
"Tamil Nadu",Vellore,"Vellore APMC","Bitter gourd","Bitter Gourd",Local,26/07/2026,5500,6500,6000
"Tamil Nadu",Vellore,"Vellore APMC",Pumpkin,Pumpkin,Local,26/07/2026,2000,2000,2000
"Tamil Nadu",Vellore,"Vellore APMC",Amaranthus,Amaranthus,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Vellore APMC",Cabbage,Cabbage,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Vellore,"Vellore APMC",Thondekai,Thondekai,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Vellore,"Vellore APMC",Guava,"Guava Allahabad",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Vellore,"Vellore APMC",Marigold(Calcutta),Marigold(Calcutta),Local,26/07/2026,30000,32000,31000
"Tamil Nadu",Vellore,"Vellore APMC",Yam(Ratalu),"Yam (Ratalu)",Local,26/07/2026,4500,5500,5000
"Tamil Nadu",Vellore,"Vellore APMC","Amla(Nelli Kai)",Amla,Local,26/07/2026,8000,9000,8500
"Tamil Nadu",Vellore,"Vellore APMC",Rose(Local),"Rose (Local)",Local,26/07/2026,12000,13000,12500
Chattisgarh,Surajpur,"Surajpur APMC",Paddy(Common),Mahamaya,FAQ,26/07/2026,2369,2369,2369
Bihar,Sheikhpura,"Shekhpura APMC","Bottle gourd","Bottle Gourd",FAQ,26/07/2026,2125,2235,2165
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Garlic,Garlic,Local,26/07/2026,20000,22000,21000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Banana,Karpura,Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,5000,5500,5250
"Tamil Nadu",Krishnagiri,"Kaveripattinam(Uzhavar Sandhai )",Banana,Besrai,Local,26/07/2026,4000,7000,5500
"Tamil Nadu",Krishnagiri,"Kaveripattinam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Krishnagiri,"Kaveripattinam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Krishnagiri,"Kaveripattinam(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,8000,8000,8000
"Tamil Nadu",Krishnagiri,"Kaveripattinam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Krishnagiri,"Kaveripattinam(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Krishnagiri,"Kaveripattinam(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Krishnagiri,"Kaveripattinam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,6000,6000,6000
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )",Banana,"Red Banana",Local,26/07/2026,7500,8000,7750
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,3400,3800,3600
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,4400,4800,4600
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,6500,7000,6750
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,2200,2500,2350
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,26/07/2026,5500,6000,5750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,1500,2000,1750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,4000,4500,4250
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,17000,18000,17500
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,5000,5400,5200
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,2000,2500,2250
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai )",Turnip,Turnip,Local,26/07/2026,3000,3500,3250
"Himachal Pradesh",Kullu,"SMY Bhuntar",Ginger(Green),Other,FAQ,26/07/2026,13000,18000,15000
"Himachal Pradesh",Kullu,"SMY Bhuntar",Spinach,Other,FAQ,26/07/2026,2000,2200,2100
"Himachal Pradesh",Kullu,"SMY Bhuntar",Raddish,Other,FAQ,26/07/2026,1700,2200,2000
"Himachal Pradesh",Kullu,"SMY Bhuntar",Papaya,Other,Medium,26/07/2026,5400,5800,5600
"Himachal Pradesh",Kullu,"SMY Bhuntar",Garlic,Other,FAQ,26/07/2026,8000,20000,14000
"Himachal Pradesh",Kullu,"SMY Bhuntar",Cauliflower,Other,FAQ,26/07/2026,3500,4000,3800
"Himachal Pradesh",Kullu,"SMY Bhuntar",Cucumbar(Kheera),Other,FAQ,26/07/2026,2000,3200,2600
"Uttar Pradesh",Agra,"Agra APMC","Green Chilli",Other,FAQ,26/07/2026,1150,1200,1180
Punjab,Tarntaran,"Patti APMC","Round gourd",Other,Local,26/07/2026,400,400,400
Punjab,Tarntaran,"Patti APMC",Garlic,Other,Local,26/07/2026,120,120,120
Punjab,Tarntaran,"Patti APMC","Bhindi(Ladies Finger)",Other,Local,26/07/2026,1.05,1.05,1.05
Punjab,Tarntaran,"Patti APMC",Cucumbar(Kheera),Cucumbar,Local,26/07/2026,1,1,1
Uttarakhand,Dehradoon,"Vikasnagar APMC","Bitter gourd",Other,Medium,26/07/2026,600,1600,1600
Uttarakhand,Dehradoon,"Vikasnagar APMC",Mango,Other,Medium,26/07/2026,400,1000,1000
